TC_ID,Total_A,Can_A,Grass_A,Soil_A,Water_A,Build_A,Road_A,Paved_A,Perv_A,Imperv_A,Can_P,Grass_P,Soil_P,Water_P,Build_P,Road_P,Paved_P,Perv_P,Imperv_P
176,18755000.000000000000000,7769938.250000000000000,4962943.500000000000000,102930.250000000000000,673.500000000000000,2272051.750000000000000,1679115.500000000000000,1967347.250000000000000,12836485.500000000000000,5918514.500000000000000,41.428623033857633,26.461975473207143,0.548814982671288,0.003591042388696,12.114378832311383,8.952895227939216,10.489721407624634,68.443004532124760,31.556995467875232
177,11357720.000000000000000,1617261.750000000000000,2821101.250000000000000,53604.500000000000000,1143.750000000000000,2083901.250000000000000,2096653.250000000000000,2684054.250000000000000,4493111.250000000000000,6864608.750000000000000,14.239316957981002,24.838622980668656,0.471965324026301,0.010070242971301,18.347883642139443,18.460159697544931,23.631981154668367,39.559975505647259,60.440024494352741
178,24538012.250000000000000,5183163.250000000000000,7103169.000000000000000,125953.750000000000000,1998941.000000000000000,3167232.750000000000000,3138003.750000000000000,3821548.750000000000000,14411227.000000000000000,10126785.250000000000000,21.122995608578684,28.947613717162440,0.513300542508287,8.146303700700125,12.907454433274236,12.788337205268125,15.573994792508101,58.730213568949537,41.269786431050463
179,7808140.500000000000000,1292514.250000000000000,2168043.000000000000000,329.750000000000000,538.500000000000000,1438354.750000000000000,1401099.750000000000000,1507260.500000000000000,3461425.500000000000000,4346715.000000000000000,16.553419472920602,27.766444520305445,0.004223156588947,0.006896648440176,18.421220135575172,17.944089889263648,19.303706176906012,44.330983798255168,55.669016201744839
180,6804717.250000000000000,1181197.500000000000000,1821333.000000000000000,13210.250000000000000,81.250000000000000,1247510.000000000000000,1245600.000000000000000,1295785.250000000000000,3015822.000000000000000,3788895.250000000000000,17.358509642704114,26.765741074693437,0.194133709229432,0.001194024630487,18.333017437278528,18.304948673657233,19.042455437806765,44.319578451257478,55.680421548742530
181,15938441.000000000000000,3623578.000000000000000,5121727.000000000000000,50705.250000000000000,4595.250000000000000,2430594.500000000000000,2563337.000000000000000,2143904.000000000000000,8800605.500000000000000,7137835.500000000000000,22.734833350388538,32.134428957010286,0.318131804735482,0.028831238889676,15.249888618341028,16.082733562209757,13.451152468425237,55.216225351023986,44.783774648976021
182,10150411.250000000000000,2359247.750000000000000,2882677.750000000000000,15989.000000000000000,626.250000000000000,1350124.250000000000000,2249338.500000000000000,1292407.750000000000000,5258540.750000000000000,4891870.500000000000000,23.242878459727432,28.399615335782581,0.157520711291377,0.006169700759661,13.301177821736040,22.160072578340113,12.732565392362796,51.806184207561046,48.193815792438954
183,10955135.500000000000000,2948979.000000000000000,2919222.250000000000000,23985.500000000000000,34756.750000000000000,1210601.000000000000000,2083505.750000000000000,1734085.250000000000000,5926943.500000000000000,5028192.000000000000000,26.918690325646814,26.647066574393353,0.218942978843119,0.317264446432452,11.050534244875383,19.018530167883362,15.828971261925515,54.101964325315741,45.898035674684259
184,59659428.000000000000000,10043210.750000000000000,20190821.750000000000000,259679.500000000000000,154070.000000000000000,9051537.750000000000000,5817836.000000000000000,14142272.250000000000000,30647782.000000000000000,29011646.000000000000000,16.834239091263161,33.843471898523738,0.435269845362916,0.258249207484859,15.172015645205313,9.751746195085879,23.705008117074136,51.371230042634672,48.628769957365328
185,42944190.250000000000000,13160895.250000000000000,16580401.750000000000000,408090.000000000000000,266371.250000000000000,4373800.750000000000000,3419378.750000000000000,4735252.500000000000000,30415758.250000000000000,12528432.000000000000000,30.646509279564306,38.609184742981618,0.950279880990421,0.620273076402925,10.184848577974993,7.962377984295559,11.026526457790178,70.826246979939270,29.173753020060726
186,26208523.500000000000000,5502458.250000000000000,9689988.000000000000000,59400.000000000000000,4320.000000000000000,3480878.250000000000000,3704844.750000000000000,3766634.250000000000000,15256166.250000000000000,10952357.250000000000000,20.994918885834984,36.972658913807180,0.226643824479468,0.016483187234870,13.281474059383772,14.136030020920485,14.371791108339238,58.210704811356507,41.789295188643493
187,9108224.000000000000000,1916450.000000000000000,3119456.750000000000000,4274.250000000000000,2419.500000000000000,1339838.500000000000000,1358336.000000000000000,1367449.000000000000000,5042600.500000000000000,4065623.500000000000000,21.040874708395403,34.248792629605944,0.046927370253520,0.026563905323365,14.710205853523146,14.913291548385283,15.013343984513336,55.363158613578236,44.636841386421764
188,8503245.750000000000000,1491305.500000000000000,2537250.000000000000000,0.000000000000000,113.500000000000000,1542857.250000000000000,1422310.500000000000000,1509409.000000000000000,4028669.000000000000000,4474576.750000000000000,17.538073623239690,29.838606040522819,0.000000000000000,0.001334784426288,18.144333297670482,16.726677574854286,17.750974679286436,47.378014448188800,52.621985551811200
189,14287461.750000000000000,3061920.250000000000000,4408153.500000000000000,56482.250000000000000,3860.500000000000000,2395519.000000000000000,2240376.750000000000000,2121149.500000000000000,7530416.500000000000000,6757045.250000000000000,21.430820278486486,30.853300447156052,0.395327392565023,0.027020194822219,16.766582069764770,15.680719145232358,14.846230471973094,52.706468313029774,47.293531686970219
190,7962879.000000000000000,1501178.750000000000000,2353863.500000000000000,74625.250000000000000,1819.000000000000000,1304718.250000000000000,1205220.750000000000000,1521453.500000000000000,3931486.500000000000000,4031392.500000000000000,18.852210990522398,29.560457970038222,0.937164183959093,0.022843496680032,16.385006603767305,15.135489940259045,19.106826814773903,49.372676641199746,50.627323358800261
191,16045811.250000000000000,3347902.500000000000000,5316173.000000000000000,29989.000000000000000,28508.500000000000000,2447238.750000000000000,2269435.000000000000000,2606564.500000000000000,8722573.000000000000000,7323238.250000000000000,20.864650891365809,33.131219837825277,0.186896128421054,0.177669421357552,15.251573833638357,14.143473113582836,16.244516773809114,54.360436278969694,45.639563721030306
192,27415748.500000000000000,6317089.500000000000000,9104489.750000000000000,152416.000000000000000,11227.500000000000000,3418491.000000000000000,3248972.750000000000000,5163062.000000000000000,15585222.750000000000000,11830525.750000000000000,23.041827583149882,33.208977497003225,0.555943238244982,0.040952739262253,12.469077763826146,11.850753409121769,18.832467769391741,56.847701057660352,43.152298942339655
193,68991997.000000000000000,14715317.750000000000000,15112912.500000000000000,278084.500000000000000,11965670.500000000000000,5921564.500000000000000,8391688.500000000000000,12606758.750000000000000,42071985.250000000000000,26920011.750000000000000,21.329021321125115,21.905312437904936,0.403067764511875,17.343563051233318,8.582973036713229,12.163278155290968,18.272784233220555,60.980964574775243,39.019035425224757
194,68701333.500000000000000,27103985.750000000000000,22808574.500000000000000,220101.250000000000000,1100366.750000000000000,5512736.750000000000000,4261098.250000000000000,7694470.250000000000000,51233028.250000000000000,17468305.250000000000000,39.451906344729103,33.199609582541797,0.320374057950418,1.601667236924885,8.024206327814582,6.202351588997905,11.199884861041307,74.573557222146206,25.426442777853797
195,8671862.750000000000000,4428573.750000000000000,1457751.250000000000000,18652.500000000000000,533031.500000000000000,587748.250000000000000,613420.000000000000000,1032685.500000000000000,6438009.000000000000000,2233853.750000000000000,51.068309977576618,16.810128250703691,0.215092195733840,6.146678232424747,6.777647051667186,7.073682064444574,11.908462227449345,74.240208656438895,25.759791343561105
196,70460958.500000000000000,10469429.000000000000000,23835437.000000000000000,803973.000000000000000,765472.750000000000000,9757847.250000000000000,7239793.000000000000000,17589006.500000000000000,35874311.750000000000000,34586646.750000000000000,14.858482233107855,33.827863695609537,1.141019107765898,1.086378565230560,13.848587157666895,10.274899964637864,24.962769275981394,50.913743601713847,49.086256398286146
197,5276174.000000000000000,600987.500000000000000,1057176.250000000000000,165440.250000000000000,1349.500000000000000,1090501.750000000000000,1005970.500000000000000,1354748.250000000000000,1824953.500000000000000,3451220.500000000000000,11.390592880371269,20.036796549924244,3.135610197844120,0.025577245936165,20.668419009683912,19.066287427215251,25.676716689025042,34.588576874075798,65.411423125924202
198,14123691.250000000000000,2023872.500000000000000,4381282.000000000000000,1257492.250000000000000,15549.500000000000000,1663059.500000000000000,1987963.000000000000000,2794472.500000000000000,7678196.250000000000000,6445495.000000000000000,14.329628594791039,31.020799891812985,8.903424945656470,0.110095156604333,11.774963574058587,14.075378488608633,19.785709348467950,54.363948588864830,45.636051411135178
199,34250809.750000000000000,7969634.000000000000000,14925028.000000000000000,669158.750000000000000,788288.750000000000000,3257196.500000000000000,2520081.000000000000000,4121422.750000000000000,24352109.500000000000000,9898700.250000000000000,23.268454258953689,43.575693856405834,1.953701985104163,2.301518579425703,9.509837938940990,7.357726776080090,12.033066605089534,71.099368679889380,28.900631320110616
200,85669969.500000000000000,12785243.250000000000000,38367820.750000000000000,861929.750000000000000,1073541.000000000000000,9004114.250000000000000,7055521.000000000000000,16521799.500000000000000,53088534.750000000000000,32581434.750000000000000,14.923833082489892,44.785612711114595,1.006104887197374,1.253112387299262,10.510233985784248,8.235699208460673,19.285403737653951,61.968663068101129,38.031336931898871
201,107207271.250000000000000,15933576.000000000000000,60562687.500000000000000,1582876.250000000000000,2489528.500000000000000,8431034.250000000000000,7204553.250000000000000,11003015.500000000000000,80568668.250000000000000,26638603.000000000000000,14.862402348478765,56.491212577150641,1.476463519259660,2.322163852295606,7.864237333622088,6.720209521236183,10.263310847957060,75.152242297184671,24.847757702815329
202,26480156.500000000000000,6326358.250000000000000,9431721.000000000000000,100828.250000000000000,138509.750000000000000,3728740.000000000000000,2756342.750000000000000,3997656.500000000000000,15997417.250000000000000,10482739.250000000000000,23.890939806190346,35.618071214949204,0.380769086466691,0.523069982611319,14.081261188920843,10.409087839039017,15.096800881822583,60.412850090217553,39.587149909782440
203,97823447.250000000000000,32901341.250000000000000,36545041.750000000000000,489532.750000000000000,765323.500000000000000,7694333.500000000000000,8987203.000000000000000,10440671.500000000000000,70701239.250000000000000,27122208.000000000000000,33.633389718843709,37.358161849075508,0.500424758850440,0.782351799609066,7.865530929753654,9.187166525661363,10.672974418206264,72.274328126378720,27.725671873621284
204,329928344.250000000000000,42056613.000000000000000,204322525.500000000000000,5548873.000000000000000,4980208.000000000000000,19650453.000000000000000,21942059.500000000000000,31427612.250000000000000,256908219.500000000000000,73020124.750000000000000,12.747196090594754,61.929364075848113,1.681841859514621,1.509481706193238,5.955975999779533,6.650553031410243,9.525587236659495,77.867883732150716,22.132116267849273
205,9457423.500000000000000,1560115.250000000000000,931645.500000000000000,1933.000000000000000,743.500000000000000,2617688.000000000000000,1748939.000000000000000,2596359.250000000000000,2494437.250000000000000,6962986.250000000000000,16.496197405138936,9.850944075836299,0.020438970508194,0.007861549184088,27.678658992060573,18.492763911862465,27.453135095409444,26.375442000667519,73.624557999332481
206,25393604.000000000000000,2379764.250000000000000,2806946.250000000000000,423661.750000000000000,621677.250000000000000,5563038.500000000000000,5992047.000000000000000,7606469.000000000000000,6232049.500000000000000,19161554.500000000000000,9.371510440188009,11.053752945032929,1.668379762084972,2.448164703206366,21.907242863202875,23.596678124144962,29.954271162139882,24.541807850512278,75.458192149487729
207,7834085.750000000000000,1632895.500000000000000,1542430.250000000000000,0.000000000000000,834.500000000000000,1508813.250000000000000,1506514.750000000000000,1642597.500000000000000,3176160.250000000000000,4657925.500000000000000,20.843472386040705,19.688707772952320,0.000000000000000,0.010652168314599,19.259595799037559,19.230256064021255,20.967315809633565,40.542832327307629,59.457167672692378
208,22943679.500000000000000,6608009.250000000000000,7003188.750000000000000,146721.000000000000000,200136.500000000000000,2665034.500000000000000,2999119.750000000000000,3321469.750000000000000,13958055.500000000000000,8985624.000000000000000,28.801000510837856,30.523389894807412,0.639483305195228,0.872294698851594,11.615549720348909,13.071659887857132,14.476621982101868,60.836168409692092,39.163831590307915
209,7424508.250000000000000,1221092.250000000000000,1784657.500000000000000,16350.500000000000000,0.000000000000000,1317473.750000000000000,1362061.250000000000000,1722873.000000000000000,3022100.250000000000000,4402408.000000000000000,16.446776121502726,24.037383216592158,0.220223339370658,0.000000000000000,17.744929436909171,18.345474260871082,23.205213624754208,40.704382677465539,59.295617322534454
210,48961413.750000000000000,16419050.500000000000000,17743865.000000000000000,74607.250000000000000,402195.500000000000000,5197792.250000000000000,4312159.250000000000000,4811744.000000000000000,34639718.250000000000000,14321695.500000000000000,33.534674026850382,36.240507863194615,0.152379688995398,0.821454016940023,10.616099193009925,8.807260492963195,9.827624718046463,70.749015595980410,29.250984404019579
211,52919768.000000000000000,18515578.500000000000000,17595668.750000000000000,119820.250000000000000,180030.750000000000000,5625761.000000000000000,4952068.750000000000000,5930840.000000000000000,36411098.250000000000000,16508669.750000000000000,34.988019032887671,33.249708785571400,0.226418698585375,0.340195652407244,10.630736325223497,9.357691723062732,11.207229782262083,68.804342169451687,31.195657830548313
212,12283922.500000000000000,2080766.750000000000000,3983792.500000000000000,10460.750000000000000,0.000000000000000,1619626.000000000000000,2071055.000000000000000,2518221.500000000000000,6075020.000000000000000,6208902.500000000000000,16.938943973311456,32.430947850737418,0.085158059243698,0.000000000000000,13.184925254941978,16.859883314959045,20.500141546806404,49.455049883292574,50.544950116707433
213,19057202.000000000000000,6179723.750000000000000,6302505.750000000000000,42589.500000000000000,192999.500000000000000,2623296.000000000000000,1532375.250000000000000,2183712.250000000000000,12717818.500000000000000,6339383.500000000000000,32.427235383242511,33.071516742069477,0.223482439867091,1.012737861518181,13.765378569214933,8.040924633112457,11.458724370975339,66.734972426697269,33.265027573302739
214,10068696.000000000000000,2292851.000000000000000,3584093.000000000000000,15502.250000000000000,1295.750000000000000,1409087.500000000000000,1072924.500000000000000,1692942.000000000000000,5893742.000000000000000,4174954.000000000000000,22.772074953896713,35.596396991229049,0.153964823250200,0.012869094468638,13.994736756378384,10.656042252144667,16.813915128632349,58.535305862844602,41.464694137155398
215,13945035.500000000000000,3552992.750000000000000,4382004.500000000000000,27818.750000000000000,1089.000000000000000,2082541.750000000000000,1734384.500000000000000,2164204.250000000000000,7963905.000000000000000,5981130.500000000000000,25.478549337504376,31.423401539565820,0.199488556339638,0.007809230747387,14.933929354285258,12.437289958853098,15.519532022704425,57.109248664157221,42.890751335842779
216,10407041.500000000000000,2409205.000000000000000,3539465.500000000000000,34084.500000000000000,2188.000000000000000,1411911.250000000000000,1309573.000000000000000,1700614.250000000000000,5984943.000000000000000,4422098.500000000000000,23.149758747478810,34.010294856612227,0.327513828017309,0.021024226721879,13.566884017902685,12.583528181376041,16.340996141891047,57.508591658830220,42.491408341169773
217,15165892.250000000000000,5088762.500000000000000,4534897.750000000000000,17128.500000000000000,2110.250000000000000,2032026.000000000000000,1802355.500000000000000,1688611.750000000000000,9642899.000000000000000,5522993.250000000000000,33.553993501437411,29.901951532063670,0.112940931648779,0.013914446741503,13.398657767728766,11.884269453384782,11.134272366995091,63.582800411891363,36.417199588108637
218,10202202.750000000000000,1718063.250000000000000,3463421.250000000000000,219038.500000000000000,585.500000000000000,1271920.000000000000000,1213750.250000000000000,2315424.000000000000000,5401108.500000000000000,4801094.250000000000000,16.840120629831631,33.947779071534327,2.146972623142585,0.005738956716970,12.467111575487950,11.896943040070440,22.695334103216091,52.940611281225515,47.059388718774478
219,38792455.250000000000000,7275823.250000000000000,14273909.250000000000000,99912.750000000000000,112919.000000000000000,4530751.750000000000000,4102784.500000000000000,8396354.750000000000000,21762564.250000000000000,17029891.000000000000000,18.755768881115099,36.795580888116127,0.257557170218041,0.291084952659706,11.679466331278425,10.576243430737733,21.644298345874873,56.099991892108967,43.900008107891033
220,17183740.000000000000000,4861702.500000000000000,4760985.000000000000000,48101.250000000000000,59052.500000000000000,2093371.500000000000000,2008223.000000000000000,3352304.250000000000000,9729841.250000000000000,7453898.750000000000000,28.292458452001718,27.706337502778787,0.279923055167269,0.343653360677012,12.182281040099536,11.686763184266056,19.508583405009620,56.622372370624788,43.377627629375212
221,20015086.000000000000000,4925894.750000000000000,6969852.500000000000000,11994.500000000000000,2301.250000000000000,2969832.500000000000000,2136324.750000000000000,2998885.750000000000000,11910043.000000000000000,8105043.000000000000000,24.610909740782528,34.822995514483424,0.059927296839994,0.011497577377384,14.837970219063759,10.673572674131902,14.983126977321007,59.505330129483333,40.494669870516667
222,27530920.500000000000000,9009892.250000000000000,8742872.000000000000000,43022.750000000000000,1185.500000000000000,3478240.500000000000000,3139852.000000000000000,3115855.500000000000000,17796972.500000000000000,9733948.000000000000000,32.726447522886133,31.756555324766566,0.156270655752320,0.004306067426986,12.633941898165011,11.404820263819367,11.317658267183619,64.643579570832003,35.356420429167997
223,21186602.250000000000000,4095811.000000000000000,7493374.250000000000000,262642.000000000000000,5400.750000000000000,2542975.000000000000000,2323988.000000000000000,4462411.250000000000000,11857228.000000000000000,9329374.250000000000000,19.332080489687769,35.368456733075263,1.239660786098913,0.025491345597900,12.002750464624407,10.969139707146764,21.062420473768984,55.965689354459847,44.034310645540153
224,82621756.500000000000000,35940121.250000000000000,27542251.750000000000000,190303.000000000000000,957771.250000000000000,5053590.250000000000000,6562653.250000000000000,6375065.750000000000000,64630447.250000000000000,17991309.250000000000000,43.499585063892951,33.335350053953405,0.230330373090047,1.159224023517341,6.116536931770508,7.943008631146688,7.715964922629065,78.224489514453737,21.775510485546263
225,17597235.750000000000000,2823420.250000000000000,3765996.000000000000000,1010024.250000000000000,611356.500000000000000,2132614.500000000000000,2884048.250000000000000,4369776.000000000000000,8210797.000000000000000,9386438.750000000000000,16.044680483410584,21.401065789551634,5.739675619223320,3.474162127992176,12.119031251826016,16.389211868119684,24.832172859876586,46.659584020177711,53.340415979822289
226,44471134.750000000000000,3974944.750000000000000,7012094.000000000000000,544735.000000000000000,68894.500000000000000,9913567.000000000000000,10773721.500000000000000,12183178.000000000000000,11600668.250000000000000,32870466.500000000000000,8.938257978676832,15.767742468051143,1.224918147608095,0.154919590847634,22.292138610202656,24.226324694806671,27.395698509806969,26.085838185183707,73.914161814816296
227,8905126.250000000000000,1398789.500000000000000,3137543.250000000000000,4657.750000000000000,0.000000000000000,891159.250000000000000,1948356.750000000000000,1524619.750000000000000,4540990.500000000000000,4364135.750000000000000,15.707688591163993,35.233001328869420,0.052304143357878,0.000000000000000,10.007261267070751,21.879046914129937,17.120697755408017,50.992994063391293,49.007005936608707
228,47831943.000000000000000,14370472.750000000000000,17130394.500000000000000,127644.500000000000000,121396.500000000000000,5964786.250000000000000,3930245.750000000000000,6187002.750000000000000,31749908.250000000000000,16082034.750000000000000,30.043673429699481,35.813712397173582,0.266860369857858,0.253797969277560,12.470298875377066,8.216780468232287,12.934876490382170,66.378044166008479,33.621955833991521
229,19211599.250000000000000,5135996.250000000000000,5416892.250000000000000,4798.500000000000000,367.250000000000000,2966599.250000000000000,2066776.250000000000000,3620169.500000000000000,10558054.250000000000000,8653545.000000000000000,26.733829824188117,28.195946519132185,0.024977098145538,0.001911605562978,15.441708997755613,10.757960454541545,18.843665500674025,54.956665047028821,45.043334952971186
230,36725788.750000000000000,10546628.250000000000000,12296451.000000000000000,128637.250000000000000,103892.750000000000000,3740319.000000000000000,4772285.500000000000000,5137575.000000000000000,23075609.250000000000000,13650179.500000000000000,28.717227346138348,33.481788733536732,0.350264090652103,0.282887729674696,10.184448387102375,12.994371700185745,13.989012012710006,62.832167900001878,37.167832099998130
231,63819426.250000000000000,30538501.750000000000000,16516169.500000000000000,292309.500000000000000,346591.750000000000000,5441590.000000000000000,4197222.250000000000000,6487041.500000000000000,47693572.500000000000000,16125853.750000000000000,47.851420083865136,25.879533036384828,0.458025897717938,0.543081895851422,8.526541712681098,6.576715737866729,10.164681635632849,74.732060913819325,25.267939086180675
232,19964043.000000000000000,2588527.500000000000000,3551943.500000000000000,200173.500000000000000,6277.500000000000000,4341256.750000000000000,3136326.750000000000000,6139537.500000000000000,6346922.000000000000000,13617121.000000000000000,12.965948330205460,17.791704315603809,1.002670150530131,0.031444031652306,21.745378679058145,15.709877753719525,30.752976739230625,31.791766827991708,68.208233172008292
233,7362703.500000000000000,1324633.000000000000000,1246193.500000000000000,0.000000000000000,781.250000000000000,1579859.750000000000000,1267299.000000000000000,1943937.000000000000000,2571607.750000000000000,4791095.750000000000000,17.991122418551829,16.925759675097606,0.000000000000000,0.010610912146605,21.457603854345077,17.212413891174620,26.402489248684262,34.927493005796038,65.072506994203962
234,7224563.750000000000000,1919466.250000000000000,1358331.000000000000000,0.000000000000000,907.750000000000000,1383207.500000000000000,1132716.000000000000000,1429935.250000000000000,3278705.000000000000000,3945858.750000000000000,26.568611149704367,18.801564315907658,0.000000000000000,0.012564772509620,19.145896525586060,15.678676792076200,19.792686444216095,45.382740238121642,54.617259761878358
235,5755085.000000000000000,1487705.250000000000000,1224082.250000000000000,23175.750000000000000,2270.000000000000000,1000973.500000000000000,775695.250000000000000,1241183.000000000000000,2737233.250000000000000,3017851.750000000000000,25.850274148861395,21.269577252117042,0.402700394520672,0.039443379202914,17.392853450470323,13.478432551387165,21.566718823440485,47.561995174702027,52.438004825297980
236,37301158.500000000000000,9512238.000000000000000,12666680.750000000000000,74045.750000000000000,168149.000000000000000,3736238.250000000000000,4033991.750000000000000,7109815.000000000000000,22421113.500000000000000,14880045.000000000000000,25.501186511405539,33.957874927664783,0.198507909613585,0.450787607575245,10.016413431234314,10.814655394684323,19.060574217822214,60.108356956259144,39.891643043740856
237,24677836.750000000000000,7090191.250000000000000,8439115.000000000000000,32255.500000000000000,434392.750000000000000,2538311.250000000000000,2865117.500000000000000,3278453.500000000000000,15995954.500000000000000,8681882.250000000000000,28.731007996476837,34.197142502776302,0.130706351317443,1.760254573367336,10.285793182419038,11.610083691796850,13.285011701846191,64.819111423937912,35.180888576062081
238,83661282.500000000000000,16246841.000000000000000,27279042.500000000000000,13147013.000000000000000,2470327.750000000000000,7609307.000000000000000,5868922.500000000000000,11039828.750000000000000,59143224.250000000000000,24518058.250000000000000,19.419784773201389,32.606531581678780,15.714572628025394,2.952772986715809,9.095374553934194,7.015099846216200,13.195863630228235,70.693661969621374,29.306338030378626
239,10424618.750000000000000,1082486.000000000000000,2703550.000000000000000,64148.000000000000000,710.750000000000000,2456761.500000000000000,1240966.750000000000000,2875995.750000000000000,3850894.750000000000000,6573724.000000000000000,10.383938501348071,25.934281769297318,0.615351041015289,0.006817995142508,23.566919413719567,11.904193138957719,27.588498140519530,36.940389306803183,63.059610693196809
240,8404213.250000000000000,1918503.250000000000000,2637159.000000000000000,98.000000000000000,141.750000000000000,1314285.250000000000000,1326283.500000000000000,1207742.500000000000000,4555902.000000000000000,3848311.250000000000000,22.827874459277911,31.379010997846823,0.001166081786418,0.001686654012498,15.638409103909876,15.781173805888374,14.370678897278101,54.209738192923652,45.790261807076348
241,8205819.250000000000000,1335441.500000000000000,1929342.500000000000000,6821.250000000000000,529.250000000000000,1630975.000000000000000,1458462.000000000000000,1844247.750000000000000,3272134.500000000000000,4933684.750000000000000,16.274322639997219,23.511881522372065,0.083126983329544,0.006449691174955,19.875833848034123,17.773508720655769,22.474876594436321,39.875780836873780,60.124219163126213
242,7520578.250000000000000,996027.250000000000000,1068430.250000000000000,54146.750000000000000,2135.750000000000000,2046356.000000000000000,1260732.500000000000000,2092749.750000000000000,2120740.000000000000000,5399838.250000000000000,13.244024819501080,14.206756641352678,0.719981206232380,0.028398747130914,27.210088532753453,16.763770791162237,27.826979261867262,28.199161414217048,71.800838585782941
243,5651440.250000000000000,1353736.750000000000000,1168013.750000000000000,1179.250000000000000,34801.500000000000000,1221655.750000000000000,892407.500000000000000,979645.750000000000000,2557731.250000000000000,3093709.000000000000000,23.953836369410435,20.667541340457419,0.020866362340113,0.615798778019461,21.616715314295327,15.790797752838316,17.334444082638932,45.258042850227426,54.741957149772567
244,7487001.000000000000000,2126384.000000000000000,1241122.250000000000000,0.000000000000000,9.000000000000000,1709972.750000000000000,1245111.250000000000000,1164401.750000000000000,3367515.250000000000000,4119485.750000000000000,28.401011299450872,16.577027971546951,0.000000000000000,0.000120208345104,22.839221605553412,16.630306981393485,15.552311933710172,44.978159479342935,55.021840520657072
245,9406962.250000000000000,2122993.500000000000000,1345776.000000000000000,126215.500000000000000,310.250000000000000,2234026.500000000000000,1257420.000000000000000,2320220.500000000000000,3595295.250000000000000,5811667.000000000000000,22.568321670473377,14.306169879654826,1.341724317007863,0.003298089136055,23.748649570694301,13.366908111064227,24.664928361969348,38.219513956272124,61.780486043727876
246,4251854.750000000000000,747677.500000000000000,543172.750000000000000,0.000000000000000,506.750000000000000,1090356.750000000000000,732489.500000000000000,1137651.500000000000000,1291357.000000000000000,2960497.750000000000000,17.584737578347426,12.774960151214007,0.000000000000000,0.011918328113160,25.644261483767760,17.227528762594723,26.756593695962920,30.371616057674593,69.628383942325399
247,5523409.500000000000000,521938.500000000000000,829464.750000000000000,1677.000000000000000,930.250000000000000,1604606.250000000000000,1064806.750000000000000,1499986.000000000000000,1354010.500000000000000,4169399.000000000000000,9.449570957938208,15.017259719743755,0.030361681494012,0.016841952420873,29.051010069052456,19.278070003681602,27.156885615669090,24.514034311596848,75.485965688403141
248,18452322.500000000000000,8577272.500000000000000,4537318.250000000000000,31022.500000000000000,1272.750000000000000,2095236.250000000000000,1225496.500000000000000,1984703.750000000000000,13146886.000000000000000,5305436.500000000000000,46.483430473318464,24.589415505825894,0.168122468052463,0.006897505720486,11.354864678958435,6.641421425405934,10.755847942718322,71.247865952917309,28.752134047082688
249,30997345.250000000000000,12056611.250000000000000,9469045.000000000000000,131518.500000000000000,56663.750000000000000,3350084.750000000000000,2492171.750000000000000,3441250.250000000000000,21713838.500000000000000,9283506.750000000000000,38.895625263263476,30.547922487007174,0.424289560732624,0.182801944950431,10.807650535814837,8.039952227844417,11.101757980387045,70.050639255953712,29.949360744046299
250,34386329.500000000000000,10376555.750000000000000,12240089.000000000000000,459622.250000000000000,451486.250000000000000,3515077.500000000000000,2563324.000000000000000,4780174.750000000000000,23527753.250000000000000,10858576.250000000000000,30.176398298050394,35.595799778513722,1.336642371207430,1.312981805749288,10.222310875023750,7.454485655411404,13.901381216044010,68.421822253520830,31.578177746479163
251,28477908.000000000000000,9189866.750000000000000,10778081.500000000000000,75405.250000000000000,194937.250000000000000,2120001.500000000000000,2147056.750000000000000,3972559.000000000000000,20238290.750000000000000,8239617.250000000000000,32.270160961261617,37.847167355130154,0.264785074802545,0.684520962705547,7.444372318359902,7.539376663482445,13.949616664257784,71.066634353899872,28.933365646100128
252,70792681.750000000000000,20552299.000000000000000,29218385.250000000000000,1304060.250000000000000,522783.250000000000000,6373767.000000000000000,4540749.500000000000000,8280637.500000000000000,51597527.750000000000000,19195154.000000000000000,29.031671765987312,41.273171926418797,1.842083415634978,0.738470753016783,9.003426402899336,6.414150993792518,11.697024742250282,72.885397861057868,27.114602138942139
253,13895676.000000000000000,3079130.750000000000000,5712094.500000000000000,2504.000000000000000,17607.000000000000000,1672553.750000000000000,1347627.500000000000000,2064158.500000000000000,8811336.250000000000000,5084339.750000000000000,22.158912959686162,41.106992563729897,0.018019994133427,0.126708481113117,12.036505096981248,9.698178771583333,14.854682132772815,63.410633998662604,36.589366001337389
254,44115999.500000000000000,13899367.000000000000000,17792949.250000000000000,243179.000000000000000,927453.000000000000000,3683339.500000000000000,2898303.250000000000000,4671408.500000000000000,32862948.250000000000000,11253051.250000000000000,31.506408462988585,40.332191158901431,0.551226318696463,2.102305309891029,8.349214665305272,6.569732711144853,10.588921373072370,74.492131250477499,25.507868749522494
255,134243728.000000000000000,24882965.750000000000000,75729499.250000000000000,2071820.500000000000000,1794452.750000000000000,8590787.750000000000000,8404828.500000000000000,12769373.500000000000000,104478738.250000000000000,29764989.750000000000000,18.535663543253207,56.411945927186999,1.543327595908242,1.336712542726763,6.399395992638107,6.260872388764412,9.512082009522263,77.827649609075223,22.172350390924780
